cnpjCpfVencedor;codigo;descricao;numero;participanteVencedor;quantidade;unidadeMedida;valorTotalReferencia;valorTotalVencedor;valorUnitarioReferencia;valorUnitarioVencedor;origem_arquivo
82.695.370/0001-55;10367959;piso cerÃ¢mico 45 x 45 A PEI-4 (chÃ£o);486;ROSAURA ELSA TALAMINI BORSATO - EPP;1900;M2;35910;31920;18.9;16.8;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10367960;piso cerÃ¢mico 45 x 45 A PEI-5 (chÃ£o);487;ROSAURA ELSA TALAMINI BORSATO - EPP;1950;M2;36855;35002.5;18.9;17.95;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380122;piso paviflex em placa, diversas cores;491;ROSAURA ELSA TALAMINI BORSATO - EPP;400;M2;50400;47840;126;119.6;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10367961;PLAFON BRANCO 100W;496;ROSAURA ELSA TALAMINI BORSATO - EPP;285;UND;1248.3;969;4.38;3.4;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;101401536;Plug roscavel 1/2 pvc;498;ROSAURA ELSA TALAMINI BORSATO - EPP;160;UND;96;89.6;0.6;0.56;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380127;Plugue Tomada Mono P/ ExtensÃ£o (FÃªmea) 10A;503;ROSAURA ELSA TALAMINI BORSATO - EPP;90;UND;504;477.9;5.6;5.31;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10302947;porta ext.almof. cedro 0,70 x 2,10;510;ROSAURA ELSA TALAMINI BORSATO - EPP;160;UND;43200;38880;270;243;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10302948;porta ext.almof. cedro 0,80 x 2,10;511;ROSAURA ELSA TALAMINI BORSATO - EPP;160;UND;46176;41558.4;288.6;259.74;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380131;porta grelha p/ cano 100;513;ROSAURA ELSA TALAMINI BORSATO - EPP;200;UND;1040;936;5.2;4.68;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10302949;porta int. semi-oca 0,60 x 2,10 pinus;514;ROSAURA ELSA TALAMINI BORSATO - EPP;76;UND;7448;6703.2;98;88.2;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;100400608;porta sanfonada 80 x 2,10 (pvc);520;ROSAURA ELSA TALAMINI BORSATO - EPP;56;UND;5344.64;4810.4;95.44;85.9;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;101401587;Prancha de angelin bruTa;521;ROSAURA ELSA TALAMINI BORSATO - EPP;17;M3;42500;40358;2500;2374;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380135;Prego Com CabeÃ§a 10X10,Pacote De 01 Kg Em AÃ§o;527;ROSAURA ELSA TALAMINI BORSATO - EPP;170;KG;3578.5;2448;21.05;14.4;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380136;Prego Com CabeÃ§a 12X12,Pacote De 01 Kg Em AÃ§o;528;ROSAURA ELSA TALAMINI BORSATO - EPP;300;KG;5160;4170;17.2;13.9;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380137;Prego Com CabeÃ§a 14X18,Pacote De 01 Kg Em AÃ§o;529;ROSAURA ELSA TALAMINI BORSATO - EPP;430;KG;6149;4859;14.3;11.3;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380140;Prego Com CabeÃ§a 18X24,Pacote De 01 Kg Em AÃ§o;532;ROSAURA ELSA TALAMINI BORSATO - EPP;165;KG;1963.5;1468.5;11.9;8.9;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380144;Prego Com CabeÃ§a 25X72,Pacote De 01 Kg Em AÃ§o;536;ROSAURA ELSA TALAMINI BORSATO - EPP;1060;KG;17225;12932;16.25;12.2;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;101401576;prego forro galv. 13 x 10;537;ROSAURA ELSA TALAMINI BORSATO - EPP;75;KG;2157;1941;28.76;25.88;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10367916;prego para telha galv. 18 x 30 Ardox;538;ROSAURA ELSA TALAMINI BORSATO - EPP;70;KG;1519;1053.5;21.7;15.05;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380145;Prego: com cabeÃ§a 14x18 1.1/ 2x14;539;ROSAURA ELSA TALAMINI BORSATO - EPP;55;KG;1430;1287;26;23.4;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10302981;reator vapor metÃ¡lico / sÃ³dio 400w;542;ROSAURA ELSA TALAMINI BORSATO - EPP;130;UND;12740;12096.5;98;93.05;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380147;reduÃ§Ã£o de 100 p/ 50;544;ROSAURA ELSA TALAMINI BORSATO - EPP;105;UND;653.1;619.5;6.22;5.9;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380148;Redutor de pressÃ£o para gÃ¡s GLP p13;545;ROSAURA ELSA TALAMINI BORSATO - EPP;87;UND;1566;1483.35;18;17.05;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10376519;Redutor de pressÃ£o para gÃ¡s GLP p46;546;ROSAURA ELSA TALAMINI BORSATO - EPP;57;UND;1482;1407.33;26;24.69;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380149;refletor de led 50;548;ROSAURA ELSA TALAMINI BORSATO - EPP;125;UND;10250;6612.5;82;52.9;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380150;Refletor Micro LED Ultra 100w;549;ROSAURA ELSA TALAMINI BORSATO - EPP;105;UND;20685;9019.5;197;85.9;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380151;Refletor Micro LED Ultra 50w;550;ROSAURA ELSA TALAMINI BORSATO - EPP;105;UND;1155;1096.2;11;10.44;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;300101929;registro pvc esfera 20mm;551;ROSAURA ELSA TALAMINI BORSATO - EPP;175;UND;1190;1071;6.8;6.12;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380152;Registro tipo globo para gÃ¡s GLP p13;555;ROSAURA ELSA TALAMINI BORSATO - EPP;65;UND;31200;28080;480;432;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10376516;Registro tipo globo para gÃ¡s GLP p45;556;ROSAURA ELSA TALAMINI BORSATO - EPP;50;UND;7950;7155;159;143.1;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10367917;rÃ©gua alumÃ­nio 2m x 5cm;557;ROSAURA ELSA TALAMINI BORSATO - EPP;7;UND;182;163.8;26;23.4;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380153;regulador de gÃ¡s mÃ©dio com manÃ´metro P13;558;ROSAURA ELSA TALAMINI BORSATO - EPP;250;UND;39750;37760;159;151.04;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10376513;Rejunte do tipo epoxi;559;ROSAURA ELSA TALAMINI BORSATO - EPP;185;KG;6660;6325.15;36;34.19;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;100800862;removedor tintas 900ML;562;ROSAURA ELSA TALAMINI BORSATO - EPP;210;LAT;8610;7686;41;36.6;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380154;reparo para registro de pressÃ£o;563;ROSAURA ELSA TALAMINI BORSATO - EPP;200;UND;5560;5004;27.8;25.02;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10367919;rolo espuma  5cm c/ cabo;577;ROSAURA ELSA TALAMINI BORSATO - EPP;135;UND;702;619.65;5.2;4.59;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10367920;rolo espuma 15cm c/ cabo;578;ROSAURA ELSA TALAMINI BORSATO - EPP;165;UND;1666.5;1397.55;10.1;8.47;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380162;Rolo Espuma 23Cm com Cabo;579;ROSAURA ELSA TALAMINI BORSATO - EPP;190;UND;4465;3988.1;23.5;20.99;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10367922;rolo lÃ£ de carneiro  5cm c/ cabo;580;ROSAURA ELSA TALAMINI BORSATO - EPP;165;UND;1146.75;1013.1;6.95;6.14;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10367923;rolo lÃ£ de carneiro  9cm c/ cabo;581;ROSAURA ELSA TALAMINI BORSATO - EPP;180;UND;1593;1413;8.85;7.85;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380165;Rolo LÃ£ De Carneiro 23Cm EpÃ³xi com cabo reforÃ§ado;584;ROSAURA ELSA TALAMINI BORSATO - EPP;210;UND;7131.6;6381.9;33.96;30.39;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;340100409;Selador epÃ³xi incolor para concreto, 3,6 l;586;ROSAURA ELSA TALAMINI BORSATO - EPP;320;GAL;63968;57248;199.9;178.9;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;101401609;serra aÃ§o 1/2 x 12;587;ROSAURA ELSA TALAMINI BORSATO - EPP;55;UND;330;297;6;5.4;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380166;SIFÃO AJUSTÃVEL MULTIUSO 66CM branco;588;ROSAURA ELSA TALAMINI BORSATO - EPP;505;UND;4444;3999.6;8.8;7.92;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;101402520;soluÃ§Ã£o Ã¡cida 5 litros limpeza de pisos;594;ROSAURA ELSA TALAMINI BORSATO - EPP;103;GAL;5665;5325.1;55;51.7;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;101401619;soquete lÃ¢mpada fluorescente (P.R.);598;ROSAURA ELSA TALAMINI BORSATO - EPP;440;UND;1980;1782;4.5;4.05;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;340100412;sumidouro de concreto, com 76cm de diÃ¢metro e altura de 90 c;599;ROSAURA ELSA TALAMINI BORSATO - EPP;90;UND;8820;7938;98;88.2;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;340100413;suporte de prateleira, mÃ£o fracesa cantonada de 30cm;600;ROSAURA ELSA TALAMINI BORSATO - EPP;510;UND;5018.4;4518.6;9.84;8.86;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;340100414;Tanque louÃ§a sem coluna;605;ROSAURA ELSA TALAMINI BORSATO - EPP;19;UND;4180;3762;220;198;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;101401626;te de cobre 22mm;606;ROSAURA ELSA TALAMINI BORSATO - EPP;105;UND;1601.25;1441.65;15.25;13.73;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;101401628;te esgoto  75mm;609;ROSAURA ELSA TALAMINI BORSATO - EPP;110;UND;979;869;8.9;7.9;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;101401633;te galvanizado 1/2;614;ROSAURA ELSA TALAMINI BORSATO - EPP;45;UND;1190.25;1071.45;26.45;23.81;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;101401634;te LR azul com bucha metal 25 x 3/4;615;ROSAURA ELSA TALAMINI BORSATO - EPP;95;UND;750.5;673.55;7.9;7.09;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;50900105;TÃª soldÃ¡vel 20mm;617;ROSAURA ELSA TALAMINI BORSATO - EPP;780;UND;5304;4773.6;6.8;6.12;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10302051;Te soldavel 32mm;619;ROSAURA ELSA TALAMINI BORSATO - EPP;105;UND;315;283.5;3;2.7;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10302052;Te soldavel 75mm;622;ROSAURA ELSA TALAMINI BORSATO - EPP;145;UND;4567.5;4306.5;31.5;29.7;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380170;Tela mosquiteira de nylon branco de malha 14x16 tranÃ§ada com;624;ROSAURA ELSA TALAMINI BORSATO - EPP;230;M2;2401.2;2162;10.44;9.4;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;101402521;tela soldada arame 2,4mm malha 5 x 10;625;ROSAURA ELSA TALAMINI BORSATO - EPP;850;M2;10880;10327.5;12.8;12.15;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10367936;telha de cimento s/ amianto 1,22 x 0,50 x 4mm;626;ROSAURA ELSA TALAMINI BORSATO - EPP;960;UND;9600;9110.4;10;9.49;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10367937;Telha de cimento s/ amianto 1,22 x 1,10 x 5mm;627;ROSAURA ELSA TALAMINI BORSATO - EPP;650;UND;16867.5;16016;25.95;24.64;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10303017;telha fibra incolor 2,13 x 1,10 x 0,8mm;628;ROSAURA ELSA TALAMINI BORSATO - EPP;200;UND;14800;13320;74;66.6;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10367928;Telha s/ amianto 1,53 x 1,10 x 6mm;630;ROSAURA ELSA TALAMINI BORSATO - EPP;680;UND;22984;20685.6;33.8;30.42;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10367929;telha s/ amianto 1,83 x 0,50 x 4mm;631;ROSAURA ELSA TALAMINI BORSATO - EPP;880;UND;11396;10815.2;12.95;12.29;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10367930;telha s/ amianto 1,83 x 1,10 x 5mm;632;ROSAURA ELSA TALAMINI BORSATO - EPP;1160;UND;42688;38419.2;36.8;33.12;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10367931;telha s/ amianto 1,83 x 1,10 x 6mm;633;ROSAURA ELSA TALAMINI BORSATO - EPP;880;UND;37461.6;33712.8;42.57;38.31;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10367934;telha s/ amianto 2,44 x 0,50 x 4mm;636;ROSAURA ELSA TALAMINI BORSATO - EPP;500;UND;8560;7705;17.12;15.41;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380172;Telhas de barro ÂportuguesaÂ;638;ROSAURA ELSA TALAMINI BORSATO - EPP;2400;UND;3024;2856;1.26;1.19;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380174;"terminal compressÃ£o YA 10;";640;ROSAURA ELSA TALAMINI BORSATO - EPP;170;UND;1696.6;1526.6;9.98;8.98;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380175;terminal retratil cabo 6;641;ROSAURA ELSA TALAMINI BORSATO - EPP;30;UND;299.4;269.4;9.98;8.98;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380176;"terminal TCM (tipo pino);";642;ROSAURA ELSA TALAMINI BORSATO - EPP;30;UND;263.4;237;8.78;7.9;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380177;"terminal tubolar 10mm;";643;ROSAURA ELSA TALAMINI BORSATO - EPP;30;UND;253.5;228.3;8.45;7.61;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380178;textura lisa para parede externa 15KG;644;ROSAURA ELSA TALAMINI BORSATO - EPP;260;SC;14877.2;13338;57.22;51.3;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380181;Tijolo MaciÃ§o 19 X 9 X 5,3 cm;649;ROSAURA ELSA TALAMINI BORSATO - EPP;9800;UND;6762;6076;0.69;0.62;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;340100428;Torneira cozinha de parede;690;ROSAURA ELSA TALAMINI BORSATO - EPP;160;UND;9280;4592;58;28.7;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;340100429;Torneira elÃ©trica parede;691;ROSAURA ELSA TALAMINI BORSATO - EPP;125;UND;5541.25;4987.5;44.33;39.9;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;101401662;torneira metal p/ tanque 3/4 (simples);696;ROSAURA ELSA TALAMINI BORSATO - EPP;178;UND;1335;1308.3;7.5;7.35;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10376505;Torneira para lavatÃ³rio de mesa;697;ROSAURA ELSA TALAMINI BORSATO - EPP;608;UND;76875.52;56483.2;126.44;92.9;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380203;trilho para disjuntor;701;ROSAURA ELSA TALAMINI BORSATO - EPP;160;UND;1280;1148.8;8;7.18;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;101401668;tubo concreto 20cm;702;ROSAURA ELSA TALAMINI BORSATO - EPP;155;UND;4495;4045.5;29;26.1;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;101401669;tubo concreto 20cm (poroso);703;ROSAURA ELSA TALAMINI BORSATO - EPP;650;UND;18200;16380;28;25.2;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10302065;Tubo descarga p/ valvula;707;ROSAURA ELSA TALAMINI BORSATO - EPP;115;UND;977.5;928.05;8.5;8.07;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380205;Tubo Eletroduto Pvc 1  Preto (Br 3M);708;ROSAURA ELSA TALAMINI BORSATO - EPP;140;TB;1246;1162;8.9;8.3;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380206;Tubo Eletroduto Pvc 1.1/2 (Br 3M);709;ROSAURA ELSA TALAMINI BORSATO - EPP;100;TB;1466;1391;14.66;13.91;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;101401674;tubo eletroduto pvc 1/2 preto (br 3m);710;ROSAURA ELSA TALAMINI BORSATO - EPP;80;TB;544;392;6.8;4.9;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380207;Tubo Eletroduto Pvc 2Â (Br 3M);711;ROSAURA ELSA TALAMINI BORSATO - EPP;100;TB;2461;2337;24.61;23.37;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;101401677;tubo eletroduto pvc 3/4 preto (br 3m);712;ROSAURA ELSA TALAMINI BORSATO - EPP;270;TB;2106;1674;7.8;6.2;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10303036;tubo esgoto em PVC 150mm;715;ROSAURA ELSA TALAMINI BORSATO - EPP;330;TB;9900;9401.7;30;28.49;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10303033;tubo esgoto em PVC 50mm;716;ROSAURA ELSA TALAMINI BORSATO - EPP;570;TB;20976;17385;36.8;30.5;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10303034;tubo esgoto em PVC 75mm;717;ROSAURA ELSA TALAMINI BORSATO - EPP;440;TB;21120;19008;48;43.2;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;340100434;Tubo Galv. Nbr 5580 1 (2,65Mm) Barra Com 6M;718;ROSAURA ELSA TALAMINI BORSATO - EPP;100;TB;7900;7110;79;71.1;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;340100435;Tubo Galv. Nbr 5580 1.1/2 (3,00Mm) Barra Com 6M;719;ROSAURA ELSA TALAMINI BORSATO - EPP;100;TB;11600;10440;116;104.4;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;340100436;Tubo Galv. Nbr 5580 1.1/4 (2,65Mm) Barra Com 6M;720;ROSAURA ELSA TALAMINI BORSATO - EPP;100;TB;13600;12240;136;122.4;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380208;Tubo Galv. Nbr 5580 1/2 (2,25Mm) Barra Com 6M;721;ROSAURA ELSA TALAMINI BORSATO - EPP;100;TB;4578;4120;45.78;41.2;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380209;Tubo Galv. Nbr 5580 2(3,00Mm) Barra Com 6M;722;ROSAURA ELSA TALAMINI BORSATO - EPP;100;TB;4500;4050;45;40.5;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380210;Tubo Galv. Nbr 5580 2.1/2 (3,35Mm) Barra Com 6M;723;ROSAURA ELSA TALAMINI BORSATO - EPP;65;TB;10400;9360;160;144;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380211;Tubo Galv. Nbr 5580 3/4 (2,25Mm) Barra Com 6M;724;ROSAURA ELSA TALAMINI BORSATO - EPP;67;TB;3670.26;3303.1;54.78;49.3;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10367943;tubo sold. 20mm com bolsa ,barras de 6m em PVC;725;ROSAURA ELSA TALAMINI BORSATO - EPP;285;TB;4503;3192;15.8;11.2;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10367945;tubo sold. 32mm com bolsa ,barras de 6m em PVC;727;ROSAURA ELSA TALAMINI BORSATO - EPP;440;BR;7920;7128;18;16.2;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10367946;tubo sold. 40mm com bolsa ,barras de 6m em PVC;728;ROSAURA ELSA TALAMINI BORSATO - EPP;700;TB;14700;13118;21;18.74;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10367948;tubo sold. 60mm com bolsa ,barras de 6m em PVC;730;ROSAURA ELSA TALAMINI BORSATO - EPP;620;TB;18600;17663.8;30;28.49;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380212;tubulaÃ§Ã£o PPR 20;731;ROSAURA ELSA TALAMINI BORSATO - EPP;250;UND;4750;4275;19;17.1;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380214;VÃ¡lvula gÃ¡s GLP P13;734;ROSAURA ELSA TALAMINI BORSATO - EPP;283;UND;10414.4;9372.96;36.8;33.12;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10376515;VÃ¡lvula gÃ¡s GLP P45;735;ROSAURA ELSA TALAMINI BORSATO - EPP;238;UND;10997.98;9758;46.21;41;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;101401723;vÃ¡lvula lavatÃ³rio (pvc cr.);737;ROSAURA ELSA TALAMINI BORSATO - EPP;205;UND;1804;1623.6;8.8;7.92;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10380215;valvula para sanitÃ¡rio de caixa acoplada universal;738;ROSAURA ELSA TALAMINI BORSATO - EPP;220;UND;21560;19404;98;88.2;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10367949;vÃ¡lvula pia cozinha pvc cr. 4.1/2 tipo americana;739;ROSAURA ELSA TALAMINI BORSATO - EPP;205;UND;5897.85;5307.45;28.77;25.89;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;101401727;vassoura grama de aÃ§o c/ cabo regulÃ¡vel;743;ROSAURA ELSA TALAMINI BORSATO - EPP;310;UND;7130;6758;23;21.8;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
82.695.370/0001-55;10367950;vista para esquadria 7 x 1cm (cedro) Jogo para cada lado c/;746;ROSAURA ELSA TALAMINI BORSATO - EPP;212;PÃA;6336.68;5660.4;29.89;26.7;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
19.654.843/0001-30;10379986;AbraÃ§adeira 3/4;1;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA - ME;550;UND;247.5;187;0.45;0.34;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
19.654.843/0001-30;10379987;abraÃ§adeira em u;2;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA - ME;485;UND;470.45;436.5;0.97;0.9;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
19.654.843/0001-30;10367823;abraÃ§adeira pvc eletroduto 3/4;5;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA - ME;215;UND;247.25;193.5;1.15;0.9;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
19.654.843/0001-30;10379988;abrigo de proteÃ§Ã£o pra cavalete hidrÃ´metro;6;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA - ME;109;UND;5995;5668;55;52;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
19.654.843/0001-30;10379989;acabamento de valvula hidra;7;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA - ME;250;UND;12250;9500;49;38;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
19.654.843/0001-30;10367824;acabamento registro c50  1/2 x 1;8;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA - ME;280;UND;10234;9464;36.55;33.8;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
19.654.843/0001-30;10367825;adaptador curto soldavel 25 x 3/4;10;MARCOS FERNANDES MATERIAIS DE CONSTRUCAO LTDA - ME;145;UND;129.05;102.95;0.89;0.71;itensVencedores_0fefe488-39be-44e6-be48-797786b14e3e.csv
