cnpjCpfVencedor;codigo;descricao;numero;participanteVencedor;quantidade;unidadeMedida;valorTotalReferencia;valorTotalVencedor;valorUnitarioReferencia;valorUnitarioVencedor;origem_arquivo
24.277.245/0001-29;10305185;Pneu Novo 1000x20, radial, misto, borrachudo, 16 lonas;15;DS PNEUS LTDA;20;UND;38000;30700;1900;1535;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;10305186;Pneu Novo 1000x20 radial misto liso 16 lonas;16;DS PNEUS LTDA;30;UND;57000;41640;1900;1388;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;10366451;Pneu Novo 12x16.5;17;DS PNEUS LTDA;6;UND;4769.82;4680;794.97;780;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;10366452;Pneu Novo 1100x20 compactador 18 lonas;18;DS PNEUS LTDA;7;UND;21105;13930;3015;1990;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;10378306;Pneu Novo 1300x24 compactador 8 lonas;19;DS PNEUS LTDA;4;UND;13538.68;13520;3384.67;3380;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;81300109;Pneu Novo 12.5/80-18 dianteiro 12 lonas;22;DS PNEUS LTDA;24;UND;43999.92;41520;1833.33;1730;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;10299240;Pneu novo 1300x24 12 lonas;23;DS PNEUS LTDA;6;UND;14397.6;9768;2399.6;1628;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;230205637;PNEU NOVO 1400 X 24 BOR 16 LONAS;24;DS PNEUS LTDA;18;UND;57600;31284;3200;1738;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;10299243;Pneu Novo 165/70 R13;25;DS PNEUS LTDA;200;UND;38656;27800;193.28;139;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;10299242;Pneu novo 17.5x25 L2 12 lonas;26;DS PNEUS LTDA;16;UND;68718.72;41888;4294.92;2618;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;10119591;PNEU NOVO 175/70   R14;27;DS PNEUS LTDA;20;UND;5540;3980;277;199;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;10366455;Pneu Novo 185/70 R14;29;DS PNEUS LTDA;140;UND;40289.2;29960;287.78;214;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;81300110;Pneu Novo 19.5x24 12 lonas traseiro;30;DS PNEUS LTDA;12;UND;36370.68;25776;3030.89;2148;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;81300119;Pneu Novo 195/75 R16;32;DS PNEUS LTDA;4;UND;2604.8;1384;651.2;346;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;10378307;Pneu Novo 20,5x25 radial L3 20 lonas;33;DS PNEUS LTDA;8;UND;60000;54304;7500;6788;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;10362242;Pneu Novo 205/70/15;35;DS PNEUS LTDA;8;UND;3328;2200;416;275;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;10366457;Pneu Novo 215/75 R17.5 radial, misto, liso;37;DS PNEUS LTDA;60;UND;49500;48600;825;810;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;10373340;Pneu Novo 225/ 50 R17;38;DS PNEUS LTDA;8;UND;4156.56;2632;519.57;329;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;10373341;Pneu Novo 235/70 R16;39;DS PNEUS LTDA;16;UND;8848;8640;553;540;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;10373342;Pneu Novo 235/75 R15;40;DS PNEUS LTDA;12;UND;6414;6240;534.5;520;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;10378308;Pneu Novo 275/80x22.5 radial, misto, borrachudo;43;DS PNEUS LTDA;30;UND;51957.9;45720;1731.93;1524;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;10366461;Pneu Novo 900x20 radial, Borrachudo 14 Lonas;46;DS PNEUS LTDA;20;UND;26000;24400;1300;1220;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;10366462;Pneu Novo 900x20 radial,Liso 14 Lonas;47;DS PNEUS LTDA;20;UND;20600;17680;1030;884;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;10378309;Pneu Novo 295/80x22.5 radial, liso;48;DS PNEUS LTDA;6;UND;8587.8;6888;1431.3;1148;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;10366465;Protetor 1300x24;51;DS PNEUS LTDA;20;UND;1380;720;69;36;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;10366466;Protetor 1400x24;52;DS PNEUS LTDA;20;UND;1380;720;69;36;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;10102609;Protetor 17.5X25;53;DS PNEUS LTDA;10;UND;1410.8;800;141.08;80;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;81300015;ServiÃ§os de balanceamento (automÃ³vel);57;DS PNEUS LTDA;300;SV;3000;3000;10;10;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
24.277.245/0001-29;81300014;ServiÃ§os de geometria (automovel);58;DS PNEUS LTDA;300;SV;15000;3000;50;10;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
26.723.181/0001-78;10373338;CÃ¢mara de ar 1100x22 com valvula de metal;2;DO SUL PNEUS JOINVILLE EIRELI;10;UND;1092.7;870;109.27;87;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
26.723.181/0001-78;10366447;CÃ¢mara de ar 12.5/80x18;3;DO SUL PNEUS JOINVILLE EIRELI;2;UND;331.22;120;165.61;60;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
26.723.181/0001-78;10366448;CÃ¢mara de ar 15;8;DO SUL PNEUS JOINVILLE EIRELI;2;UND;126;62;63;31;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
26.723.181/0001-78;10366449;CÃ¢mara de ar 19.5x24;10;DO SUL PNEUS JOINVILLE EIRELI;2;UND;504;398;252;199;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
26.723.181/0001-78;10301197;CÃ¢mara de ar 900 x 20;13;DO SUL PNEUS JOINVILLE EIRELI;10;UND;925.4;710;92.54;71;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
26.723.181/0001-78;10366453;Pneu Novo 1100x22, radial, borrachudo, 16 Lonas;20;DO SUL PNEUS JOINVILLE EIRELI;4;UND;8240;5888;2060;1472;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
26.723.181/0001-78;10366454;Pneu Novo 1100x22,  radial liso, 16 Lonas;21;DO SUL PNEUS JOINVILLE EIRELI;8;UND;14400;9568;1800;1196;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
26.723.181/0001-78;10301195;Pneu Novo 185 R14 8 lonas;28;DO SUL PNEUS JOINVILLE EIRELI;20;UND;10280;5100;514;255;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
26.723.181/0001-78;10362246;Pneu Novo 195/ 60 R 15;31;DO SUL PNEUS JOINVILLE EIRELI;8;UND;2552;1824;319;228;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
26.723.181/0001-78;10362248;Pneu Novo 205/ 55 R 16;34;DO SUL PNEUS JOINVILLE EIRELI;4;UND;1276;1012;319;253;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
26.723.181/0001-78;81300116;Pneu Novo 205/75/16;36;DO SUL PNEUS JOINVILLE EIRELI;40;UND;21597.6;14060;539.94;351.5;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
26.723.181/0001-78;340100123;Pneu Novo 265/70 R16;41;DO SUL PNEUS JOINVILLE EIRELI;4;UND;2519.52;1938;629.88;484.5;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
26.723.181/0001-78;10366459;Pneu Novo 275/80x22,5 Radial Liso;42;DO SUL PNEUS JOINVILLE EIRELI;12;UND;18975.36;13824;1581.28;1152;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
26.723.181/0001-78;10373343;Pneu Novo 750x16 borrachudo 12 lonas;44;DO SUL PNEUS JOINVILLE EIRELI;12;UND;7524;5472;627;456;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
26.723.181/0001-78;10299236;Pneu Novo 750x16 liso 12 lonas;45;DO SUL PNEUS JOINVILLE EIRELI;6;UND;4087.32;2679;681.22;446.5;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
26.723.181/0001-78;10366463;Protetor 1000x20;49;DO SUL PNEUS JOINVILLE EIRELI;20;UND;637;420;31.85;21;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
26.723.181/0001-78;10366464;Protetor 1100x22;50;DO SUL PNEUS JOINVILLE EIRELI;10;UND;383.5;230;38.35;23;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
26.723.181/0001-78;10366467;Protetor 19.5x24;54;DO SUL PNEUS JOINVILLE EIRELI;10;UND;690;370;69;37;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
26.723.181/0001-78;10366469;Protetor 750x16;55;DO SUL PNEUS JOINVILLE EIRELI;10;UND;450;120;45;12;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
26.723.181/0001-78;10366470;Protetor 900x20;56;DO SUL PNEUS JOINVILLE EIRELI;20;UND;611.6;420;30.58;21;itensVencedores_41f71467-57a2-4914-9c28-c254ea4961b6.csv
95.849.642/0001-76;10377990;Sistema de GestÃ£o de Atendimento;1;SPECTO PAINEIS ELETRONICOS LTDA;1;UND;9181.91;5620.66;9181.91;5620.6587;itensVencedores_420ac36d-aab8-44cd-828c-28f09cd79477.csv
95.849.642/0001-76;10377991;Aparelho de TV 42;2;SPECTO PAINEIS ELETRONICOS LTDA;1;UND;2549.66;1919.34;2549.66;1919.3413;itensVencedores_420ac36d-aab8-44cd-828c-28f09cd79477.csv
02.341.788/0001-25;10378082;Aruela lisa 3/8 zincado branco;1;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;1;CENT;11.86;11.27;11.86;11.27;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10378083;Aruela lisa M10 zincado branco;2;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;1;CENT;11.29;10.73;11.29;10.73;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10378084;Bico Atomizador;3;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;4;UND;482.68;458.56;120.67;114.64;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;230202097;BOMBA DO ÃLEO;4;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;5;UND;4780;4541;956;908.2;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10378085;BraÃ§o misturador 1/2 x PUG direito;5;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;44;UND;1598.52;1518.44;36.33;34.51;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10378086;BraÃ§o misturador 1/2 x PUG esquerdo;6;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;44;UND;1598.52;1518.44;36.33;34.51;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10375229;Contato auxiliar frontal HKF-11;7;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;2;PÃA;128.34;121.92;64.17;60.96;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10375236;Contato forÃ§a AF09;8;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;2;UND;306;290.7;153;145.35;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10375238;Controlador de chama duplo estÃ¡gio;9;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;2;UND;1799.34;1709.38;899.67;854.69;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;340100304;Controlador de pesagem RTU;10;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;2;UND;4657.66;4424.78;2328.83;2212.39;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10378088;Disjutor motor MS132;11;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;2;UND;600;570;300;285;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10375233;Eletrodo de igniÃ§Ã£o haste 1/8;12;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;4;UND;705.6;670.32;176.4;167.58;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;340100305;Gaiola manga usina de asfalto;13;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;120;UND;13440;12768;112;106.4;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;340100306;Kit transformador de igniÃ§Ã£o;14;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;2;UND;1666.66;1583.32;833.33;791.66;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10378089;Mancal F209;15;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;20;UND;560;532;28;26.6;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10378090;Mancal F210;16;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;20;UND;792.8;753.8;39.64;37.69;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10378091;Mancal F211;17;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;20;UND;792.8;753.8;39.64;37.69;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10378092;Manga poliÃ©ster 1800 x 160 mm;18;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;130;UND;19587.1;18608.2;150.67;143.14;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10378092;Manga poliÃ©ster 1800 x 160 mm;19;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;88;UND;2021.36;1920.16;22.97;21.82;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10378094;Parafusos da rosca parcial 10 x 80mm;20;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;1;CENT;124.67;118.44;124.67;118.44;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10378095;Parafusos do cabo 3/8 x 63mm;21;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;1;CENT;188.67;179.24;188.67;179.24;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10375225;Porca sextavada C8 M10 x 1,5;22;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;2;CENT;42.2;40.1;21.1;20.05;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10375226;Porca sextavada G8 UNC 3/8;23;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;2;CENT;56.04;53.24;28.02;26.62;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10378096;Queimador de Ã³leo 250.000 kcal;24;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;3;UND;15519.99;14743.98;5173.33;4914.66;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10378097;Rele base RE3;25;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;5;UND;4546.65;4319.3;909.33;863.86;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10378098;Rele de seguranÃ§a RT9;26;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;4;UND;3452;3279.4;863;819.85;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10375230;Rele interface 220v 2NAF 8A + Base + dio;27;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;4;UND;186.2;176.88;46.55;44.22;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10378099;Rolamento 2092;28;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;40;UND;2866.8;2723.6;71.67;68.09;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10378100;Rolete esteira;29;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;15;UND;4789.95;4550.4;319.33;303.36;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10378101;Rolo de apoio do secador d=300x125mm;30;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;2;UND;5006.66;4756.32;2503.33;2378.16;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10378102;Temporizador eletrÃ´nico CT-TGD 12;31;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;2;UND;698.66;663.72;349.33;331.86;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10378103;Termo resistÃªncia PT100 duplo d=10x100mm;32;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;2;UND;636.66;604.82;318.33;302.41;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;10378104;VÃ¡lvula de pulso 1 1/2;33;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;4;UND;2037.32;1935.44;509.33;483.86;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;230202317;MAO DE OBRA MECANICA;34;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;70;HS;8516.9;8091.3;121.67;115.59;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
02.341.788/0001-25;182401429;SERVICO DE TORNO E SOLDA;35;GAMAPE COMERCIO DE PECAS, FERRAMENTAS, SERVICOS LTDA;40;HORA;6066.8;5763.6;151.67;144.09;itensVencedores_420b46b3-6272-48b7-9886-32525eaddf5b.csv
17.311.965/0001-06;10377348;ConstruÃ§Ã£o de Quadra Poliespostiva Coberta com Ã¡rea de 933,1;1;CASA DO CONSTRUTOR & CONSTRUCOES LTDA;1;SV;1534584.96;1287649.29;1534584.96;1287649.29;itensVencedores_4303d2c4-6693-427d-bcc0-2344bab82453.csv
27.887.077/0001-81;10379730;Reforma (211,72mÂ²) e ampliaÃ§Ã£o (31,00mÂ²) do prÃ©dio do CENTRO;1;MR ADMINISTRACAO DE OBRAS LTDA;1;SV;159719.61;142149.28;159719.61;142149.28;itensVencedores_4504da15-0b2d-48b4-b2ba-f11ff72dceee.csv
11.366.157/0001-51;10301387;grama em leiva do tipo esmeralda.;1;COLINA JARDINAGEM E COMERCIO DE PLANTAS LTDA;40000;M2;452800;452800;11.32;11.32;itensVencedores_4534465e-7aaf-4e8c-a7fe-5a638b7f7ea9.csv
11.366.157/0001-51;10379369;RecuperaÃ§Ã£o de Ã¡rea jÃ¡ plantada, com tratamento fitossanitÃ¡r;2;COLINA JARDINAGEM E COMERCIO DE PLANTAS LTDA;60000;M2;19800;19800;0.33;0.33;itensVencedores_4534465e-7aaf-4e8c-a7fe-5a638b7f7ea9.csv
07.224.379/0001-62;1525;Palco;1;PORTAL MIX EVENTOS;1;UND;9600;6000;9600;6000;itensVencedores_458a28c0-ca71-4f04-a2fb-cbd90cb6c448.csv
07.224.379/0001-62;1526;Fechamento;2;PORTAL MIX EVENTOS;3;UND;600;200.01;200;66.67;itensVencedores_458a28c0-ca71-4f04-a2fb-cbd90cb6c448.csv
07.224.379/0001-62;1527;Carpe;3;PORTAL MIX EVENTOS;60;M2;1200;600;20;10;itensVencedores_458a28c0-ca71-4f04-a2fb-cbd90cb6c448.csv
07.224.379/0001-62;1528;IluminaÃ§Ã£o de mÃ©dio porte;4;PORTAL MIX EVENTOS;1;UND;15600;8000;15600;8000;itensVencedores_458a28c0-ca71-4f04-a2fb-cbd90cb6c448.csv
07.224.379/0001-62;1529;SonorizaÃ§Ã£o de mÃ©dio porte;5;PORTAL MIX EVENTOS;1;UND;24000;12000;24000;12000;itensVencedores_458a28c0-ca71-4f04-a2fb-cbd90cb6c448.csv
07.224.379/0001-62;1530;Tenda com divisÃ³ria;6;PORTAL MIX EVENTOS;1;UND;3500;2000;3500;2000;itensVencedores_458a28c0-ca71-4f04-a2fb-cbd90cb6c448.csv
07.224.379/0001-62;1531;Tenda com iluminaÃ§Ã£o;7;PORTAL MIX EVENTOS;1;UND;2500;1500;2500;1500;itensVencedores_458a28c0-ca71-4f04-a2fb-cbd90cb6c448.csv
07.224.379/0001-62;1532;Backdrop Q15 (fundo do palco);8;PORTAL MIX EVENTOS;1;UND;1500;1000;1500;1000;itensVencedores_458a28c0-ca71-4f04-a2fb-cbd90cb6c448.csv
07.224.379/0001-62;1533;Backdrop Q15 (Ã¡rea externa);9;PORTAL MIX EVENTOS;1;UND;1500;1000;1500;1000;itensVencedores_458a28c0-ca71-4f04-a2fb-cbd90cb6c448.csv
07.224.379/0001-62;1534;Tenda  chapÃ©u bruxa;10;PORTAL MIX EVENTOS;2;UND;5600;3900;2800;1950;itensVencedores_458a28c0-ca71-4f04-a2fb-cbd90cb6c448.csv
07.224.379/0001-62;10376741;Cadeira PVC;11;PORTAL MIX EVENTOS;150;UND;1050;699.99;7;4.6666;itensVencedores_458a28c0-ca71-4f04-a2fb-cbd90cb6c448.csv
18.021.997/0001-21;10379580;CILINDRO AUTOMÃTICO Capacidade: 25 kgs de massa;1;DEATEC ASSISTENCIA TECNICA, PECAS E SERVICOS LTDA;1;UND;73000;72860;73000;72860;itensVencedores_45f122d6-4cfd-4787-b700-f7a4e19618e2.csv
18.021.997/0001-21;10379581;MASSEIRA ESPIRAL  MÃ¡ximo: 80 kg de massa;2;DEATEC ASSISTENCIA TECNICA, PECAS E SERVICOS LTDA;1;UND;58000;55000;58000;55000;itensVencedores_45f122d6-4cfd-4787-b700-f7a4e19618e2.csv
18.021.997/0001-21;10379582;MESA EM INOX;3;DEATEC ASSISTENCIA TECNICA, PECAS E SERVICOS LTDA;3;UND;11550;8430;3850;2810;itensVencedores_45f122d6-4cfd-4787-b700-f7a4e19618e2.csv
18.021.997/0001-21;10379583;FORMAS EM AÃO INOX;4;DEATEC ASSISTENCIA TECNICA, PECAS E SERVICOS LTDA;240;UND;34080;32640;142;136;itensVencedores_45f122d6-4cfd-4787-b700-f7a4e19618e2.csv
18.021.997/0001-21;10379584;DOSADOR DE ÃGUA GELADA;5;DEATEC ASSISTENCIA TECNICA, PECAS E SERVICOS LTDA;1;UND;44750;34700;44750;34700;itensVencedores_45f122d6-4cfd-4787-b700-f7a4e19618e2.csv
18.021.997/0001-21;10379586;MODELADORA DE PÃES;7;DEATEC ASSISTENCIA TECNICA, PECAS E SERVICOS LTDA;1;UND;61000;110800;61000;110800;itensVencedores_45f122d6-4cfd-4787-b700-f7a4e19618e2.csv
18.021.997/0001-21;10379589;CARROS TRANSPORTADORES PARA FORNO  RATIONAL;10;DEATEC ASSISTENCIA TECNICA, PECAS E SERVICOS LTDA;4;UND;26000;33840;6500;8460;itensVencedores_45f122d6-4cfd-4787-b700-f7a4e19618e2.csv
18.021.997/0001-21;10379589;CARROS TRANSPORTADORES PARA FORNO  RATIONAL;11;DEATEC ASSISTENCIA TECNICA, PECAS E SERVICOS LTDA;6;UND;39000;50760;6500;8460;itensVencedores_45f122d6-4cfd-4787-b700-f7a4e19618e2.csv
19.338.878/0001-60;10379591;Plano Municipal de Mobilidade Urbana - Treviso;1;ALTO URUGUAI - ENGENHARIA E PLANEJAMENTO DE CIDADES LTDA;1;UND;34500;10713.56;34500;10713.56;itensVencedores_45f36c67-692a-4494-9238-81a020f5a721.csv
19.338.878/0001-60;10379592;Plano Municipal de Mobilidade Urbana - BalneÃ¡rio RincÃ£o;2;ALTO URUGUAI - ENGENHARIA E PLANEJAMENTO DE CIDADES LTDA;1;UND;51750;16070.36;51750;16070.3571;itensVencedores_45f36c67-692a-4494-9238-81a020f5a721.csv
19.338.878/0001-60;10379593;Plano Municipal de Mobilidade Urbana - SiderÃ³polis;3;ALTO URUGUAI - ENGENHARIA E PLANEJAMENTO DE CIDADES LTDA;1;UND;51750;16070.36;51750;16070.3571;itensVencedores_45f36c67-692a-4494-9238-81a020f5a721.csv
19.338.878/0001-60;10379594;Plano Municipal de Mobilidade Urbana - Nova Veneza;4;ALTO URUGUAI - ENGENHARIA E PLANEJAMENTO DE CIDADES LTDA;1;UND;51750;16070.36;51750;16070.3571;itensVencedores_45f36c67-692a-4494-9238-81a020f5a721.csv
19.338.878/0001-60;10379595;Plano Municipal de Mobilidade Urbana - Lauro Muller;5;ALTO URUGUAI - ENGENHARIA E PLANEJAMENTO DE CIDADES LTDA;1;UND;51750;16070.36;51750;16070.3571;itensVencedores_45f36c67-692a-4494-9238-81a020f5a721.csv
19.338.878/0001-60;10379596;Plano Municipal de Mobilidade Urbana - Cocal do Sul;6;ALTO URUGUAI - ENGENHARIA E PLANEJAMENTO DE CIDADES LTDA;1;UND;51750;16070.36;51750;16070.3571;itensVencedores_45f36c67-692a-4494-9238-81a020f5a721.csv
19.338.878/0001-60;10379597;Plano Municipal de Mobilidade Urbana - Morro da FumaÃ§a;7;ALTO URUGUAI - ENGENHARIA E PLANEJAMENTO DE CIDADES LTDA;1;UND;51750;16070.36;51750;16070.3571;itensVencedores_45f36c67-692a-4494-9238-81a020f5a721.csv
19.338.878/0001-60;10379598;Plano Municipal de Mobilidade Urbana - Urussanga;8;ALTO URUGUAI - ENGENHARIA E PLANEJAMENTO DE CIDADES LTDA;1;UND;69000;21427.14;69000;21427.1429;itensVencedores_45f36c67-692a-4494-9238-81a020f5a721.csv
